identifier_Id,lot_lotnum,lot_lotsize1,lot_lotsize2,lot_pooltype,area_blockNum,area_subdname,area_taxcodearea,address_line1,address_locality,address_postal2,address_postal3,location_accuracy,location_geoIdV4_CO,summary_proptype,summary_propertyType,summary_yearbuilt,summary_propIndicator,utilities_coolingtype,utilities_heatingtype,building_size_bldgsize,building_size_grosssize,building_size_grosssizeadjusted,building_size_livingsize,building_size_sizeInd,building_size_universalsize,building_rooms_bathsfull,building_rooms_bathstotal,building_interior_bsmtsize,building_interior_bsmttype,building_interior_fplcind,building_interior_fplctype,building_construction_constructiontype,building_construction_roofcover,building_construction_roofShape,building_construction_wallType,building_parking_garagetype,building_parking_prkgSize,building_parking_prkgSpaces,building_parking_prkgType,building_summary_archStyle,building_summary_bldgType,building_summary_imprType,building_summary_levels,building_summary_quality,building_summary_storyDesc,building_summary_viewCode,sale_amount_saletranstype,sale_amount_saleamt,sale_calculation_pricepersizeunit
418,18,0.45,5700,POOL,7,Subdivision 2,TX0,1417 Main St,City7,ZIP2-17,ZIP3-17,ROOFTOP,CO417,Condo,Residential,1992,Y,,Gas,1834,2034,1934,1784,Actual,1884,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,217.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,517000.0,127.0
419,19,0.5,5800,NO POOL,8,Subdivision 3,TX1,1418 Main St,City8,ZIP2-18,ZIP3-18,ROOFTOP,CO418,Single Family,Residential,1993,Y,Central,Electric,1836,2036,1936,1786,Actual,1886,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,218.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,518000.0,128.0
420,20,0.55,5900,POOL,9,Subdivision 4,TX2,1419 Main St,City9,ZIP2-19,ZIP3-19,ROOFTOP,CO419,Condo,Residential,1994,Y,,Electric,1838,2038,1938,1788,Actual,1888,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,219.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,519000.0,129.0
421,1,0.1,6000,NO POOL,0,Subdivision 0,TX0,1420 Main St,City0,ZIP2-20,ZIP3-20,ROOFTOP,CO420,Single Family,Residential,1995,N,Central,Gas,1840,2040,1940,1790,Actual,1890,2,2.5,0.0,Finished,Y,Wood,Frame,Asphalt,Gable,Siding,Attached,220.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,520000.0,100.0
422,2,0.15,6100,POOL,1,Subdivision 1,TX1,1421 Main St,City1,ZIP2-21,ZIP3-21,ROOFTOP,CO421,Condo,Residential,1996,Y,,Electric,1842,2042,1942,1792,Actual,1892,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,221.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,521000.0,101.0
423,3,0.2,6200,NO POOL,2,Subdivision 2,TX2,1422 Main St,City2,ZIP2-22,ZIP3-22,ROOFTOP,CO422,Single Family,Residential,1997,Y,Central,Electric,1844,2044,1944,1794,Actual,1894,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,222.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,522000.0,102.0
424,4,0.25,6300,POOL,3,Subdivision 3,TX0,1423 Main St,City3,ZIP2-23,ZIP3-23,ROOFTOP,CO423,Condo,Residential,1998,Y,,Gas,1846,2046,1946,1796,Actual,1896,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,223.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,523000.0,103.0
425,5,0.3,6400,NO POOL,4,Subdivision 4,TX1,1424 Main St,City4,ZIP2-24,ZIP3-24,ROOFTOP,CO424,Single Family,Residential,1999,Y,Central,Electric,1848,2048,1948,1798,Actual,1898,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,224.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,524000.0,104.0
426,6,0.35,6500,POOL,5,Subdivision 0,TX2,1425 Main St,City5,ZIP2-25,ZIP3-25,ROOFTOP,CO425,Condo,Residential,2000,Y,,Electric,1850,2050,1950,1800,Actual,1900,4,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,225.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,525000.0,105.0
427,7,0.4,6600,NO POOL,6,Subdivision 1,TX0,1426 Main St,City6,ZIP2-26,ZIP3-26,ROOFTOP,CO426,Single Family,Residential,2001,Y,Central,Gas,1852,2052,1952,1802,Actual,1902,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,226.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,526000.0,106.0
428,8,0.45,6700,POOL,7,Subdivision 2,TX1,1427 Main St,City7,ZIP2-27,ZIP3-27,ROOFTOP,CO427,Condo,Residential,2002,Y,,Electric,1854,2054,1954,1804,Actual,1904,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,227.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,527000.0,107.0
429,9,0.5,6800,NO POOL,8,Subdivision 3,TX2,1428 Main St,City8,ZIP2-28,ZIP3-28,ROOFTOP,CO428,Single Family,Residential,2003,Y,Central,Electric,1856,2056,1956,1806,Actual,1906,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,228.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,528000.0,108.0
430,10,0.55,6900,POOL,9,Subdivision 4,TX0,1429 Main St,City9,ZIP2-29,ZIP3-29,ROOFTOP,CO429,Condo,Residential,2004,Y,,Gas,1858,2058,1958,1808,Actual,1908,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,229.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,529000.0,109.0
431,11,0.1,7000,NO POOL,0,Subdivision 0,TX1,1430 Main St,City0,ZIP2-30,ZIP3-30,ROOFTOP,CO430,Single Family,Residential,2005,N,Central,Electric,1860,2060,1960,1810,Actual,1910,3,2.5,500.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,230.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,530000.0,110.0
432,12,0.15,7100,POOL,1,Subdivision 1,TX2,1431 Main St,City1,ZIP2-31,ZIP3-31,ROOFTOP,CO431,Condo,Residential,2006,Y,,Electric,1862,2062,1962,1812,Actual,1912,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,231.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,531000.0,111.0
433,13,0.2,7200,NO POOL,2,Subdivision 2,TX0,1432 Main St,City2,ZIP2-32,ZIP3-32,ROOFTOP,CO432,Single Family,Residential,2007,Y,Central,Gas,1864,2064,1964,1814,Actual,1914,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,232.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,532000.0,112.0
434,14,0.25,7300,POOL,3,Subdivision 3,TX1,1433 Main St,City3,ZIP2-33,ZIP3-33,ROOFTOP,CO433,Condo,Residential,2008,Y,,Electric,1866,2066,1966,1816,Actual,1916,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,233.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,533000.0,113.0
435,15,0.3,7400,NO POOL,4,Subdivision 4,TX2,1434 Main St,City4,ZIP2-34,ZIP3-34,ROOFTOP,CO434,Single Family,Residential,2009,Y,Central,Electric,1868,2068,1968,1818,Actual,1918,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,234.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,534000.0,114.0
436,16,0.35,7500,POOL,5,Subdivision 0,TX0,1435 Main St,City5,ZIP2-35,ZIP3-35,ROOFTOP,CO435,Condo,Residential,2010,Y,,Gas,1870,2070,1970,1820,Actual,1920,2,3.0,500.0,Finished,Y,Gas,Frame,Asphalt,Gable,Siding,Attached,235.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,535000.0,115.0
437,17,0.4,7600,NO POOL,6,Subdivision 1,TX1,1436 Main St,City6,ZIP2-36,ZIP3-36,ROOFTOP,CO436,Single Family,Residential,2011,Y,Central,Electric,1872,2072,1972,1822,Actual,1922,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,236.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,536000.0,116.0
438,18,0.45,7700,POOL,7,Subdivision 2,TX2,1437 Main St,City7,ZIP2-37,ZIP3-37,ROOFTOP,CO437,Condo,Residential,2012,Y,,Electric,1874,2074,1974,1824,Actual,1924,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,237.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,537000.0,117.0
439,19,0.5,7800,NO POOL,8,Subdivision 3,TX0,1438 Main St,City8,ZIP2-38,ZIP3-38,ROOFTOP,CO438,Single Family,Residential,2013,Y,Central,Gas,1876,2076,1976,1826,Actual,1926,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,238.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,538000.0,118.0
440,20,0.55,7900,POOL,9,Subdivision 4,TX1,1439 Main St,City9,ZIP2-39,ZIP3-39,ROOFTOP,CO439,Condo,Residential,2014,Y,,Electric,1878,2078,1978,1828,Actual,1928,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,239.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,539000.0,119.0
441,1,0.1,8000,NO POOL,0,Subdivision 0,TX2,1440 Main St,City0,ZIP2-40,ZIP3-40,ROOFTOP,CO440,Single Family,Residential,2015,N,Central,Electric,1880,2080,1980,1830,Actual,1930,4,2.5,0.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,240.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,540000.0,120.0
442,2,0.15,8100,POOL,1,Subdivision 1,TX0,1441 Main St,City1,ZIP2-41,ZIP3-41,ROOFTOP,CO441,Condo,Residential,2016,Y,,Gas,1882,2082,1982,1832,Actual,1932,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,241.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,541000.0,121.0
443,3,0.2,8200,NO POOL,2,Subdivision 2,TX1,1442 Main St,City2,ZIP2-42,ZIP3-42,ROOFTOP,CO442,Single Family,Residential,2017,Y,Central,Electric,1884,2084,1984,1834,Actual,1934,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,242.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,542000.0,122.0
444,4,0.25,8300,POOL,3,Subdivision 3,TX2,1443 Main St,City3,ZIP2-43,ZIP3-43,ROOFTOP,CO443,Condo,Residential,2018,Y,,Electric,1886,2086,1986,1836,Actual,1936,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,243.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,543000.0,123.0
445,5,0.3,8400,NO POOL,4,Subdivision 4,TX0,1444 Main St,City4,ZIP2-44,ZIP3-44,ROOFTOP,CO444,Single Family,Residential,2019,Y,Central,Gas,1888,2088,1988,1838,Actual,1938,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,244.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,544000.0,124.0
446,6,0.35,8500,POOL,5,Subdivision 0,TX1,1445 Main St,City5,ZIP2-45,ZIP3-45,ROOFTOP,CO445,Condo,Residential,2020,Y,,Electric,1890,2090,1990,1840,Actual,1940,3,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,245.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,545000.0,125.0
447,7,0.4,8600,NO POOL,6,Subdivision 1,TX2,1446 Main St,City6,ZIP2-46,ZIP3-46,ROOFTOP,CO446,Single Family,Residential,2021,Y,Central,Electric,1892,2092,1992,1842,Actual,1942,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,246.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,546000.0,126.0
448,8,0.45,8700,POOL,7,Subdivision 2,TX0,1447 Main St,City7,ZIP2-47,ZIP3-47,ROOFTOP,CO447,Condo,Residential,2022,Y,,Gas,1894,2094,1994,1844,Actual,1944,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,247.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,547000.0,127.0
449,9,0.5,8800,NO POOL,8,Subdivision 3,TX1,1448 Main St,City8,ZIP2-48,ZIP3-48,ROOFTOP,CO448,Single Family,Residential,2023,Y,Central,Electric,1896,2096,1996,1846,Actual,1946,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,248.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,548000.0,128.0
450,10,0.55,8900,POOL,9,Subdivision 4,TX2,1449 Main St,City9,ZIP2-49,ZIP3-49,ROOFTOP,CO449,Condo,Residential,2024,Y,,Electric,1898,2098,1998,1848,Actual,1948,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,249.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,549000.0,129.0
451,11,0.1,4000,NO POOL,0,Subdivision 0,TX0,1450 Main St,City0,ZIP2-50,ZIP3-0,ROOFTOP,CO450,Single Family,Residential,1950,N,Central,Gas,1900,2100,2000,1850,Actual,1950,2,2.5,500.0,Finished,Y,Wood,Frame,Asphalt,Gable,Siding,Attached,250.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,550000.0,100.0
452,12,0.15,4100,POOL,1,Subdivision 1,TX1,1451 Main St,City1,ZIP2-51,ZIP3-1,ROOFTOP,CO451,Condo,Residential,1951,Y,,Electric,1902,2102,2002,1852,Actual,1952,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,251.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,551000.0,101.0
453,13,0.2,4200,NO POOL,2,Subdivision 2,TX2,1452 Main St,City2,ZIP2-52,ZIP3-2,ROOFTOP,CO452,Single Family,Residential,1952,Y,Central,Electric,1904,2104,2004,1854,Actual,1954,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,252.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,552000.0,102.0
454,14,0.25,4300,POOL,3,Subdivision 3,TX0,1453 Main St,City3,ZIP2-53,ZIP3-3,ROOFTOP,CO453,Condo,Residential,1953,Y,,Gas,1906,2106,2006,1856,Actual,1956,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,253.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,553000.0,103.0
455,15,0.3,4400,NO POOL,4,Subdivision 4,TX1,1454 Main St,City4,ZIP2-54,ZIP3-4,ROOFTOP,CO454,Single Family,Residential,1954,Y,Central,Electric,1908,2108,2008,1858,Actual,1958,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,254.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,554000.0,104.0
456,16,0.35,4500,POOL,5,Subdivision 0,TX2,1455 Main St,City5,ZIP2-55,ZIP3-5,ROOFTOP,CO455,Condo,Residential,1955,Y,,Electric,1910,2110,2010,1860,Actual,1960,4,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,255.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,555000.0,105.0
457,17,0.4,4600,NO POOL,6,Subdivision 1,TX0,1456 Main St,City6,ZIP2-56,ZIP3-6,ROOFTOP,CO456,Single Family,Residential,1956,Y,Central,Gas,1912,2112,2012,1862,Actual,1962,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,256.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,556000.0,106.0
458,18,0.45,4700,POOL,7,Subdivision 2,TX1,1457 Main St,City7,ZIP2-57,ZIP3-7,ROOFTOP,CO457,Condo,Residential,1957,Y,,Electric,1914,2114,2014,1864,Actual,1964,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,257.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,557000.0,107.0
459,19,0.5,4800,NO POOL,8,Subdivision 3,TX2,1458 Main St,City8,ZIP2-58,ZIP3-8,ROOFTOP,CO458,Single Family,Residential,1958,Y,Central,Electric,1916,2116,2016,1866,Actual,1966,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,258.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,558000.0,108.0
460,20,0.55,4900,POOL,9,Subdivision 4,TX0,1459 Main St,City9,ZIP2-59,ZIP3-9,ROOFTOP,CO459,Condo,Residential,1959,Y,,Gas,1918,2118,2018,1868,Actual,1968,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,259.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,559000.0,109.0
461,1,0.1,5000,NO POOL,0,Subdivision 0,TX1,1460 Main St,City0,ZIP2-60,ZIP3-10,ROOFTOP,CO460,Single Family,Residential,1960,N,Central,Electric,1920,2120,2020,1870,Actual,1970,3,2.5,0.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,260.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,560000.0,110.0
462,2,0.15,5100,POOL,1,Subdivision 1,TX2,1461 Main St,City1,ZIP2-61,ZIP3-11,ROOFTOP,CO461,Condo,Residential,1961,Y,,Electric,1922,2122,2022,1872,Actual,1972,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,261.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,561000.0,111.0
463,3,0.2,5200,NO POOL,2,Subdivision 2,TX0,1462 Main St,City2,ZIP2-62,ZIP3-12,ROOFTOP,CO462,Single Family,Residential,1962,Y,Central,Gas,1924,2124,2024,1874,Actual,1974,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,262.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,562000.0,112.0
464,4,0.25,5300,POOL,3,Subdivision 3,TX1,1463 Main St,City3,ZIP2-63,ZIP3-13,ROOFTOP,CO463,Condo,Residential,1963,Y,,Electric,1926,2126,2026,1876,Actual,1976,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,263.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,563000.0,113.0
465,5,0.3,5400,NO POOL,4,Subdivision 4,TX2,1464 Main St,City4,ZIP2-64,ZIP3-14,ROOFTOP,CO464,Single Family,Residential,1964,Y,Central,Electric,1928,2128,2028,1878,Actual,1978,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,264.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,564000.0,114.0
466,6,0.35,5500,POOL,5,Subdivision 0,TX0,1465 Main St,City5,ZIP2-65,ZIP3-15,ROOFTOP,CO465,Condo,Residential,1965,Y,,Gas,1930,2130,2030,1880,Actual,1980,2,3.0,500.0,Finished,Y,Gas,Frame,Asphalt,Gable,Siding,Attached,265.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,565000.0,115.0
467,7,0.4,5600,NO POOL,6,Subdivision 1,TX1,1466 Main St,City6,ZIP2-66,ZIP3-16,ROOFTOP,CO466,Single Family,Residential,1966,Y,Central,Electric,1932,2132,2032,1882,Actual,1982,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,266.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,566000.0,116.0
468,8,0.45,5700,POOL,7,Subdivision 2,TX2,1467 Main St,City7,ZIP2-67,ZIP3-17,ROOFTOP,CO467,Condo,Residential,1967,Y,,Electric,1934,2134,2034,1884,Actual,1984,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,267.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,567000.0,117.0
469,9,0.5,5800,NO POOL,8,Subdivision 3,TX0,1468 Main St,City8,ZIP2-68,ZIP3-18,ROOFTOP,CO468,Single Family,Residential,1968,Y,Central,Gas,1936,2136,2036,1886,Actual,1986,2,2.5,0.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,268.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,568000.0,118.0
470,10,0.55,5900,POOL,9,Subdivision 4,TX1,1469 Main St,City9,ZIP2-69,ZIP3-19,ROOFTOP,CO469,Condo,Residential,1969,Y,,Electric,1938,2138,2038,1888,Actual,1988,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,269.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,569000.0,119.0
471,11,0.1,6000,NO POOL,0,Subdivision 0,TX2,1470 Main St,City0,ZIP2-70,ZIP3-20,ROOFTOP,CO470,Single Family,Residential,1970,N,Central,Electric,1940,2140,2040,1890,Actual,1990,4,2.5,500.0,Unfinished,Y,Wood,Frame,Asphalt,Gable,Siding,Detached,270.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,570000.0,120.0
472,12,0.15,6100,POOL,1,Subdivision 1,TX0,1471 Main St,City1,ZIP2-71,ZIP3-21,ROOFTOP,CO471,Condo,Residential,1971,Y,,Gas,1942,2142,2042,1892,Actual,1992,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,271.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,571000.0,121.0
473,13,0.2,6200,NO POOL,2,Subdivision 2,TX1,1472 Main St,City2,ZIP2-72,ZIP3-22,ROOFTOP,CO472,Single Family,Residential,1972,Y,Central,Electric,1944,2144,2044,1894,Actual,1994,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,272.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,572000.0,122.0
474,14,0.25,6300,POOL,3,Subdivision 3,TX2,1473 Main St,City3,ZIP2-73,ZIP3-23,ROOFTOP,CO473,Condo,Residential,1973,Y,,Electric,1946,2146,2046,1896,Actual,1996,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,273.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,573000.0,123.0
475,15,0.3,6400,NO POOL,4,Subdivision 4,TX0,1474 Main St,City4,ZIP2-74,ZIP3-24,ROOFTOP,CO474,Single Family,Residential,1974,Y,Central,Gas,1948,2148,2048,1898,Actual,1998,2,2.5,500.0,Finished,N,Wood,Frame,Asphalt,Gable,Siding,Attached,274.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,574000.0,124.0
476,16,0.35,6500,POOL,5,Subdivision 0,TX1,1475 Main St,City5,ZIP2-75,ZIP3-25,ROOFTOP,CO475,Condo,Residential,1975,Y,,Electric,1950,2150,2050,1900,Actual,2000,3,3.0,500.0,Unfinished,Y,Gas,Frame,Asphalt,Gable,Siding,Detached,275.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,575000.0,125.0
477,17,0.4,6600,NO POOL,6,Subdivision 1,TX2,1476 Main St,City6,ZIP2-76,ZIP3-26,ROOFTOP,CO476,Single Family,Residential,1976,Y,Central,Electric,1952,2152,2052,1902,Actual,2002,4,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,276.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,576000.0,126.0
478,18,0.45,6700,POOL,7,Subdivision 2,TX0,1477 Main St,City7,ZIP2-77,ZIP3-27,ROOFTOP,CO477,Condo,Residential,1977,Y,,Gas,1954,2154,2054,1904,Actual,2004,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,277.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,577000.0,127.0
479,19,0.5,6800,NO POOL,8,Subdivision 3,TX1,1478 Main St,City8,ZIP2-78,ZIP3-28,ROOFTOP,CO478,Single Family,Residential,1978,Y,Central,Electric,1956,2156,2056,1906,Actual,2006,3,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,278.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,578000.0,128.0
480,20,0.55,6900,POOL,9,Subdivision 4,TX2,1479 Main St,City9,ZIP2-79,ZIP3-29,ROOFTOP,CO479,Condo,Residential,1979,Y,,Electric,1958,2158,2058,1908,Actual,2008,4,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,279.0,3,Garage,Colonial,House,TypeA,3,Average,Two Story,NONE,Full,579000.0,129.0
481,1,0.1,7000,NO POOL,0,Subdivision 0,TX0,1480 Main St,City0,ZIP2-80,ZIP3-30,ROOFTOP,CO480,Single Family,Residential,1980,N,Central,Gas,1960,2160,2060,1910,Actual,2010,2,2.5,0.0,Finished,Y,Wood,Frame,Asphalt,Gable,Siding,Attached,280.0,1,Garage,Ranch,House,TypeA,1,Average,One Story,NONE,Full,580000.0,100.0
482,2,0.15,7100,POOL,1,Subdivision 1,TX1,1481 Main St,City1,ZIP2-81,ZIP3-31,ROOFTOP,CO481,Condo,Residential,1981,Y,,Electric,1962,2162,2062,1912,Actual,2012,3,3.0,500.0,Unfinished,N,Gas,Frame,Asphalt,Gable,Siding,Detached,281.0,2,Garage,Colonial,House,TypeA,2,Average,Two Story,NONE,Full,581000.0,101.0
483,3,0.2,7200,NO POOL,2,Subdivision 2,TX2,1482 Main St,City2,ZIP2-82,ZIP3-32,ROOFTOP,CO482,Single Family,Residential,1982,Y,Central,Electric,1964,2164,2064,1914,Actual,2014,4,2.5,500.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,282.0,3,Garage,Ranch,House,TypeA,3,Average,One Story,NONE,Full,582000.0,102.0
484,4,0.25,7300,POOL,3,Subdivision 3,TX0,1483 Main St,City3,ZIP2-83,ZIP3-33,ROOFTOP,CO483,Condo,Residential,1983,Y,,Gas,1966,2166,2066,1916,Actual,2016,2,3.0,500.0,Finished,N,Gas,Frame,Asphalt,Gable,Siding,Attached,283.0,1,Garage,Colonial,House,TypeA,1,Average,Two Story,NONE,Full,583000.0,103.0
485,5,0.3,7400,NO POOL,4,Subdivision 4,TX1,1484 Main St,City4,ZIP2-84,ZIP3-34,ROOFTOP,CO484,Single Family,Residential,1984,Y,Central,Electric,1968,2168,2068,1918,Actual,2018,3,2.5,0.0,Unfinished,N,Wood,Frame,Asphalt,Gable,Siding,Detached,284.0,2,Garage,Ranch,House,TypeA,2,Average,One Story,NONE,Full,584000.0,104.0
